timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,torque_shoulder,torque_elbow,limit_shoulder,limit_elbow,torque_base,limit_base
8206,30.0,-2.047,17.0,30.007,-2.028,16.541,0.4599,-3.87,52.58,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8207,30.0,-2.035,17.0,30.001,-2.005,16.575,0.4259,-3.82,52.65,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8208,30.0,-2.023,17.0,30.01,-2.052,16.584,0.4169,-3.91,52.62,-78.86,11.53,5.8,54.0,8.1,0.12,2.02
8209,30.0,-2.011,17.0,29.999,-1.982,16.568,0.4327,-3.78,52.65,-78.95,11.53,5.8,54.0,8.1,0.12,2.02
8210,30.0,-1.999,17.0,30.002,-1.947,16.587,0.4165,-3.71,52.67,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8211,30.0,-1.987,17.0,30.002,-1.982,16.575,0.4248,-3.78,52.65,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8212,30.0,-1.975,17.0,29.997,-1.924,16.591,0.4118,-3.67,52.69,-78.95,11.53,5.8,54.0,8.1,0.12,2.02
8213,30.0,-1.963,17.0,29.997,-1.993,16.55,0.4511,-3.8,52.62,-78.97,11.53,5.8,54.0,8.1,0.12,2.02
8214,30.0,-1.951,17.0,29.994,-1.958,16.573,0.4271,-3.74,52.67,-78.97,11.53,5.8,54.0,8.1,0.12,2.02
8215,30.0,-1.939,17.0,30.011,-1.925,16.552,0.4482,-3.67,52.6,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8216,30.0,-1.927,17.0,30.003,-1.959,16.557,0.4443,-3.74,52.62,-78.95,11.53,5.8,54.0,8.1,0.12,2.02
8217,30.0,-1.915,17.0,30.014,-1.89,16.571,0.4303,-3.6,52.62,-78.9,11.53,5.8,54.0,8.1,0.12,2.02
8218,30.0,-1.903,17.0,30.004,-1.936,16.538,0.4627,-3.69,52.6,-78.97,11.53,5.8,54.0,8.1,0.12,2.02
8219,30.0,-1.891,17.0,30.012,-1.867,16.564,0.4371,-3.56,52.62,-78.93,11.53,5.8,54.0,8.1,0.12,2.02
8220,30.0,-1.879,17.0,29.988,-1.865,16.516,0.4846,-3.56,52.62,-79.08,11.53,5.8,54.0,8.1,0.12,2.02
8221,30.0,-1.867,17.0,30.019,-1.833,16.522,0.4793,-3.49,52.56,-78.95,11.53,5.8,54.0,8.1,0.12,2.02
8222,30.0,-1.855,17.0,29.995,-1.797,16.571,0.4331,-3.43,52.69,-79.01,11.53,5.8,54.0,8.1,0.12,2.02
8223,30.0,-1.843,17.0,29.983,-1.877,16.557,0.4445,-3.58,52.69,-79.06,11.53,5.8,54.0,8.1,0.12,2.02
8224,30.0,-1.831,17.0,29.997,-1.797,16.559,0.4419,-3.43,52.67,-79.01,11.53,5.8,54.0,8.1,0.12,2.02
8225,30.0,-1.819,17.0,29.996,-1.843,16.511,0.4896,-3.52,52.6,-79.06,11.53,5.8,54.0,8.1,0.12,2.02
8226,30.0,-1.807,17.0,30.002,-1.762,16.529,0.4726,-3.36,52.62,-79.04,11.53,5.8,54.0,8.1,0.12,2.02
8227,30.0,-1.795,17.0,29.997,-1.808,16.559,0.4408,-3.45,52.67,-79.01,11.53,5.8,54.0,8.1,0.12,2.02
8228,30.0,-1.783,17.0,30.014,-1.728,16.55,0.4534,-3.3,52.62,-78.97,11.53,5.8,54.0,8.1,0.12,2.02
8229,30.0,-1.771,17.0,30.001,-1.739,16.559,0.4417,-3.32,52.67,-79.01,11.53,5.8,54.0,8.1,0.12,2.02
8230,30.0,-1.759,17.0,30.006,-1.739,16.518,0.4824,-3.32,52.6,-79.04,11.53,5.8,54.0,8.1,0.12,2.02
8231,30.0,-1.747,17.0,29.987,-1.785,16.502,0.4996,-3.41,52.62,-79.12,11.53,5.8,54.0,8.1,0.12,2.02
8232,30.0,-1.735,17.0,30.007,-1.716,16.518,0.4824,-3.27,52.6,-79.04,11.53,5.8,54.0,8.1,0.12,2.02
8233,30.0,-1.723,17.0,29.995,-1.716,16.527,0.4728,-3.27,52.65,-79.08,11.53,5.8,54.0,8.1,0.12,2.02
8234,30.0,-1.711,17.0,29.991,-1.681,16.532,0.4691,-3.21,52.67,-79.1,11.53,5.8,54.0,8.1,0.12,2.02
8235,30.0,-1.699,17.0,30.024,-1.694,16.516,0.485,-3.23,52.56,-78.97,11.52,5.8,54.0,8.1,0.12,2.02
8236,30.0,-1.687,17.0,30.001,-1.682,16.486,0.5141,-3.21,52.58,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8237,30.0,-1.675,17.0,29.999,-1.658,16.546,0.4546,-3.16,52.67,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8238,30.0,-1.663,17.0,30.001,-1.728,16.474,0.5296,-3.3,52.56,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8239,30.0,-1.651,17.0,30.001,-1.693,16.486,0.5158,-3.23,52.58,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8240,30.0,-1.639,17.0,29.986,-1.692,16.507,0.4963,-3.23,52.65,-79.15,11.52,5.8,54.0,8.1,0.12,2.02
8241,30.0,-1.627,17.0,30.012,-1.601,16.5,0.5011,-3.05,52.58,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8242,30.0,-1.615,17.0,29.998,-1.635,16.509,0.4914,-3.12,52.62,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8243,30.0,-1.602,17.0,29.978,-1.646,16.553,0.4498,-3.14,52.73,-79.15,11.52,5.8,54.0,8.1,0.12,2.02
8244,30.0,-1.59,17.0,29.984,-1.634,16.53,0.4725,-3.12,52.69,-79.15,11.52,5.8,54.0,8.1,0.12,2.02
8245,30.0,-1.578,17.0,29.997,-1.647,16.491,0.5139,-3.14,52.6,-79.12,11.52,5.8,54.0,8.1,0.12,2.02
8246,30.0,-1.566,17.0,30.009,-1.578,16.541,0.4591,-3.01,52.65,-79.04,11.52,5.8,54.0,8.1,0.12,2.02
8247,30.0,-1.554,17.0,30.011,-1.578,16.511,0.4894,-3.01,52.6,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8248,30.0,-1.542,17.0,29.995,-1.531,16.44,0.5599,-2.92,52.56,-79.21,11.52,5.8,54.0,8.1,0.12,2.02
8249,30.0,-1.53,17.0,30.001,-1.543,16.454,0.5462,-2.94,52.56,-79.17,11.52,5.8,54.0,8.1,0.12,2.02
8250,30.0,-1.518,17.0,30.003,-1.543,16.491,0.5099,-2.94,52.6,-79.12,11.52,5.8,54.0,8.1,0.12,2.02
8251,30.0,-1.506,17.0,30.006,-1.555,16.516,0.4865,-2.97,52.62,-79.08,11.52,5.8,54.0,8.1,0.12,2.02
8252,30.0,-1.494,17.0,30.007,-1.566,16.486,0.519,-2.99,52.58,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8253,30.0,-1.482,17.0,30.009,-1.451,16.546,0.4553,-2.77,52.67,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8254,30.0,-1.47,17.0,30.004,-1.462,16.502,0.4978,-2.79,52.62,-79.12,11.52,5.8,54.0,8.1,0.12,2.02
8255,30.0,-1.458,17.0,29.99,-1.427,16.505,0.4964,-2.72,52.67,-79.19,11.52,5.8,54.0,8.1,0.12,2.02
8256,30.0,-1.446,17.0,30.011,-1.463,16.449,0.5511,-2.79,52.54,-79.15,11.52,5.8,54.0,8.1,0.12,2.02
8257,30.0,-1.434,17.0,30.008,-1.417,16.557,0.443,-2.7,52.69,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8258,30.0,-1.422,17.0,30.015,-1.428,16.504,0.4958,-2.72,52.6,-79.08,11.52,5.8,54.0,8.1,0.12,2.02
8259,30.0,-1.41,17.0,29.983,-1.415,16.539,0.4611,-2.7,52.73,-79.19,11.52,5.8,54.0,8.1,0.12,2.02
8260,30.0,-1.398,17.0,30.01,-1.371,16.557,0.4436,-2.61,52.69,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8261,30.0,-1.386,17.0,29.996,-1.358,16.578,0.4227,-2.59,52.76,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8262,30.0,-1.374,17.0,29.995,-1.37,16.56,0.4402,-2.61,52.73,-79.12,11.52,5.8,54.0,8.1,0.12,2.02
8263,30.0,-1.362,17.0,30.0,-1.359,16.604,0.3965,-2.59,52.78,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8264,30.0,-1.35,17.0,30.004,-1.359,16.544,0.4564,-2.59,52.69,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8265,30.0,-1.338,17.0,30.02,-1.302,16.553,0.4491,-2.48,52.67,-79.04,11.52,5.8,54.0,8.1,0.12,2.02
8266,30.0,-1.326,17.0,29.975,-1.334,16.567,0.4338,-2.55,52.8,-79.21,11.52,5.8,54.0,8.1,0.12,2.02
8267,30.0,-1.314,17.0,30.034,-1.383,16.52,0.4856,-2.64,52.58,-78.99,11.52,5.8,54.0,8.1,0.12,2.02
8268,30.0,-1.302,17.0,30.011,-1.301,16.569,0.4311,-2.48,52.71,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8269,30.0,-1.29,17.0,30.008,-1.29,16.477,0.523,-2.46,52.6,-79.17,11.52,5.8,54.0,8.1,0.12,2.02
8270,30.0,-1.278,17.0,30.007,-1.267,16.525,0.4748,-2.42,52.67,-79.12,11.52,5.8,54.0,8.1,0.12,2.02
8271,30.0,-1.266,17.0,29.997,-1.243,16.553,0.4475,-2.37,52.73,-79.15,11.52,5.8,54.0,8.1,0.12,2.02
8272,30.0,-1.254,17.0,30.009,-1.255,16.544,0.4563,-2.4,52.69,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8273,30.0,-1.242,17.0,30.006,-1.197,16.567,0.4355,-2.29,52.73,-79.1,11.52,5.8,54.0,8.1,0.12,2.02
8274,30.0,-1.23,17.0,30.011,-1.232,16.581,0.4196,-2.35,52.73,-79.06,11.52,5.8,54.0,8.1,0.12,2.02
8275,30.0,-1.218,17.0,30.007,-1.186,16.519,0.4826,-2.26,52.67,-79.15,11.51,5.8,54.0,8.1,0.12,2.02
8276,30.0,-1.206,17.0,30.014,-1.221,16.569,0.4314,-2.33,52.71,-79.06,11.51,5.8,54.0,8.1,0.12,2.02
8277,30.0,-1.194,17.0,29.999,-1.163,16.535,0.4664,-2.22,52.71,-79.17,11.51,5.8,54.0,8.1,0.12,2.02
8278,30.0,-1.182,17.0,30.011,-1.198,16.544,0.4566,-2.29,52.69,-79.1,11.51,5.8,54.0,8.1,0.12,2.02
8279,30.0,-1.17,17.0,29.99,-1.185,16.551,0.4495,-2.26,52.76,-79.19,11.51,5.8,54.0,8.1,0.12,2.02
8280,30.0,-1.158,17.0,30.011,-1.128,16.555,0.4458,-2.15,52.71,-79.1,11.51,5.8,54.0,8.1,0.12,2.02
8281,30.0,-1.146,17.0,30.001,-1.128,16.535,0.4656,-2.15,52.71,-79.17,11.51,5.8,54.0,8.1,0.12,2.02
8282,30.0,-1.134,17.0,30.005,-1.14,16.578,0.4217,-2.18,52.76,-79.1,11.51,5.8,54.0,8.1,0.12,2.02
8283,30.0,-1.122,17.0,30.01,-1.059,16.615,0.3901,-2.02,52.8,-79.06,11.51,5.8,54.0,8.1,0.12,2.02
8284,30.0,-1.11,17.0,29.979,-1.116,16.523,0.477,-2.13,52.76,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8285,30.0,-1.098,17.0,29.992,-1.116,16.533,0.4679,-2.13,52.73,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8286,30.0,-1.086,17.0,29.987,-1.104,16.556,0.445,-2.11,52.78,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8287,30.0,-1.074,17.0,30.001,-1.07,16.48,0.5204,-2.04,52.65,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8288,30.0,-1.062,17.0,30.018,-1.094,16.532,0.469,-2.09,52.67,-79.1,11.51,5.8,54.0,8.1,0.12,2.02
8289,30.0,-1.05,17.0,29.987,-1.035,16.5,0.4999,-1.98,52.71,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8290,30.0,-1.038,17.0,30.012,-1.013,16.549,0.4523,-1.93,52.71,-79.12,11.51,5.8,54.0,8.1,0.12,2.02
8291,30.0,-1.026,17.0,29.993,-1.024,16.477,0.5226,-1.96,52.67,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8292,30.0,-1.014,17.0,30.007,-1.025,16.523,0.4769,-1.96,52.69,-79.17,11.51,5.8,54.0,8.1,0.12,2.02
8293,30.0,-1.002,17.0,29.995,-1.013,16.533,0.4675,-1.93,52.73,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8294,30.0,-0.99,17.0,29.99,-0.989,16.537,0.4629,-1.89,52.76,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8295,30.0,-0.978,17.0,30.002,-0.967,16.576,0.4239,-1.85,52.78,-79.15,11.51,5.8,54.0,8.1,0.12,2.02
8296,30.0,-0.966,17.0,29.993,-0.955,16.507,0.4928,-1.82,52.71,-79.26,11.51,5.8,54.0,8.1,0.12,2.02
8297,30.0,-0.954,17.0,30.009,-0.886,16.468,0.5362,-1.69,52.62,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8298,30.0,-0.942,17.0,30.022,-0.864,16.526,0.4814,-1.65,52.67,-79.12,11.51,5.8,54.0,8.1,0.12,2.02
8299,30.0,-0.93,17.0,30.007,-0.886,16.498,0.5039,-1.69,52.67,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8300,30.0,-0.918,17.0,29.992,-0.955,16.489,0.5123,-1.82,52.69,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8301,30.0,-0.906,17.0,29.993,-0.92,16.556,0.4446,-1.76,52.78,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8302,30.0,-0.894,17.0,29.993,-0.92,16.489,0.5117,-1.76,52.69,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8303,30.0,-0.882,17.0,29.994,-0.886,16.556,0.4444,-1.69,52.78,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8304,30.0,-0.87,17.0,30.015,-0.875,16.53,0.47,-1.67,52.69,-79.15,11.51,5.8,54.0,8.1,0.12,2.02
8305,30.0,-0.858,17.0,30.007,-0.817,16.51,0.4921,-1.56,52.69,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8306,30.0,-0.846,17.0,29.969,-0.92,16.574,0.4332,-1.76,52.87,-79.3,11.51,5.8,54.0,8.1,0.12,2.02
8307,30.0,-0.834,17.0,30.005,-0.817,16.558,0.4425,-1.56,52.76,-79.17,11.51,5.8,54.0,8.1,0.12,2.02
8308,30.0,-0.822,17.0,30.01,-0.806,16.498,0.5022,-1.54,52.67,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8309,30.0,-0.81,17.0,29.983,-0.84,16.565,0.4363,-1.6,52.82,-79.26,11.51,5.8,54.0,8.1,0.12,2.02
8310,30.0,-0.798,17.0,29.999,-0.771,16.526,0.475,-1.47,52.73,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8311,30.0,-0.786,17.0,29.995,-0.771,16.586,0.4147,-1.47,52.82,-79.19,11.51,5.8,54.0,8.1,0.12,2.02
8312,30.0,-0.774,17.0,30.011,-0.783,16.602,0.3987,-1.49,52.8,-79.1,11.51,5.8,54.0,8.1,0.12,2.02
8313,30.0,-0.762,17.0,30.004,-0.771,16.569,0.4307,-1.47,52.78,-79.17,11.51,5.8,54.0,8.1,0.12,2.02
8314,30.0,-0.75,17.0,29.999,-0.759,16.526,0.4743,-1.45,52.73,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8315,30.0,-0.738,17.0,29.995,-0.748,16.567,0.4329,-1.43,52.8,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8316,30.0,-0.726,17.0,30.014,-0.737,16.553,0.447,-1.41,52.73,-79.15,11.51,5.8,54.0,8.1,0.12,2.02
8317,30.0,-0.714,17.0,29.993,-0.633,16.609,0.3998,-1.21,52.87,-79.19,11.51,5.8,54.0,8.1,0.12,2.02
8318,30.0,-0.702,17.0,30.002,-0.725,16.563,0.438,-1.38,52.78,-79.19,11.51,5.8,54.0,8.1,0.12,2.02
8319,30.0,-0.69,17.0,29.986,-0.736,16.565,0.4376,-1.41,52.82,-79.26,11.51,5.8,54.0,8.1,0.12,2.02
8320,30.0,-0.678,17.0,29.988,-0.679,16.517,0.4834,-1.3,52.76,-79.3,11.51,5.8,54.0,8.1,0.12,2.02
8321,30.0,-0.666,17.0,29.988,-0.713,16.535,0.4674,-1.36,52.78,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8322,30.0,-0.654,17.0,29.992,-0.69,16.542,0.4595,-1.32,52.78,-79.26,11.51,5.8,54.0,8.1,0.12,2.02
8323,30.0,-0.642,17.0,29.987,-0.633,16.547,0.4536,-1.21,52.8,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8324,30.0,-0.63,17.0,29.998,-0.598,16.549,0.4523,-1.14,52.78,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8325,30.0,-0.618,17.0,29.99,-0.587,16.498,0.5027,-1.12,52.73,-79.32,11.51,5.8,54.0,8.1,0.12,2.02
8326,30.0,-0.606,17.0,29.968,-0.609,16.524,0.4772,-1.16,52.82,-79.39,11.51,5.8,54.0,8.1,0.12,2.02
8327,30.0,-0.594,17.0,29.997,-0.633,16.549,0.4528,-1.21,52.78,-79.23,11.51,5.8,54.0,8.1,0.12,2.02
8328,30.0,-0.582,17.0,29.986,-0.621,16.51,0.4918,-1.19,52.76,-79.32,11.51,5.8,54.0,8.1,0.12,2.02
8329,30.0,-0.57,17.0,29.986,-0.541,16.54,0.4614,-1.03,52.8,-79.3,11.51,5.8,54.0,8.1,0.12,2.02
8330,30.0,-0.558,17.0,29.972,-0.54,16.512,0.4888,-1.03,52.8,-79.39,11.51,5.8,54.0,8.1,0.12,2.02
8331,30.0,-0.546,17.0,29.983,-0.54,16.551,0.449,-1.03,52.82,-79.3,11.51,5.8,54.0,8.1,0.12,2.02
8332,30.0,-0.534,17.0,29.991,-0.575,16.517,0.485,-1.1,52.76,-79.3,11.51,5.8,54.0,8.1,0.12,2.02
8333,30.0,-0.522,17.0,29.977,-0.517,16.556,0.4446,-0.99,52.84,-79.32,11.51,5.8,54.0,8.1,0.12,2.02
8334,30.0,-0.51,17.0,30.003,-0.495,16.489,0.5111,-0.94,52.69,-79.28,11.51,5.8,54.0,8.1,0.12,2.02
8335,30.0,-0.498,17.0,30.014,-0.506,16.51,0.4905,-0.97,52.69,-79.21,11.51,5.8,54.0,8.1,0.12,2.02
8336,30.0,-0.486,17.0,29.984,-0.46,16.533,0.4681,-0.88,52.8,-79.32,11.51,5.8,54.0,8.1,0.12,2.02
8337,30.0,-0.474,17.0,30.001,-0.414,16.482,0.5212,-0.79,52.69,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8338,30.0,-0.462,17.0,29.981,-0.471,16.544,0.456,-0.9,52.82,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8339,30.0,-0.45,17.0,29.984,-0.437,16.533,0.4675,-0.83,52.8,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8340,30.0,-0.438,17.0,30.002,-0.437,16.586,0.4143,-0.83,52.82,-79.19,11.5,5.8,54.0,8.1,0.12,2.02
8341,30.0,-0.426,17.0,29.993,-0.414,16.517,0.4834,-0.79,52.76,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8342,30.0,-0.414,17.0,29.983,-0.425,16.496,0.5042,-0.81,52.76,-79.37,11.5,5.8,54.0,8.1,0.12,2.02
8343,30.0,-0.402,17.0,29.986,-0.437,16.588,0.4136,-0.83,52.87,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8344,30.0,-0.39,17.0,29.992,-0.357,16.547,0.4546,-0.68,52.8,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8345,30.0,-0.378,17.0,29.995,-0.368,16.535,0.4649,-0.7,52.78,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8346,30.0,-0.366,17.0,29.993,-0.403,16.498,0.5029,-0.77,52.73,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8347,30.0,-0.354,17.0,29.999,-0.334,16.56,0.44,-0.64,52.8,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8348,30.0,-0.342,17.0,29.984,-0.333,16.563,0.4375,-0.64,52.84,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8349,30.0,-0.33,17.0,30.011,-0.334,16.551,0.449,-0.64,52.76,-79.19,11.5,5.8,54.0,8.1,0.12,2.02
8350,30.0,-0.318,17.0,30.004,-0.322,16.604,0.396,-0.62,52.84,-79.17,11.5,5.8,54.0,8.1,0.12,2.02
8351,30.0,-0.306,17.0,29.99,-0.276,16.558,0.4429,-0.53,52.82,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8352,30.0,-0.294,17.0,30.005,-0.242,16.537,0.4656,-0.46,52.76,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8353,30.0,-0.282,17.0,29.982,-0.299,16.508,0.4929,-0.57,52.78,-79.37,11.5,5.8,54.0,8.1,0.12,2.02
8354,30.0,-0.27,17.0,29.988,-0.299,16.588,0.4131,-0.57,52.87,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8355,30.0,-0.258,17.0,29.99,-0.288,16.558,0.4429,-0.55,52.82,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8356,30.0,-0.246,17.0,29.997,-0.253,16.554,0.4465,-0.48,52.8,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8357,30.0,-0.234,17.0,29.988,-0.265,16.588,0.4132,-0.51,52.87,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8358,30.0,-0.222,17.0,29.984,-0.253,16.545,0.4568,-0.48,52.82,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8359,30.0,-0.21,17.0,29.971,-0.184,16.535,0.4662,-0.35,52.84,-79.39,11.5,5.8,54.0,8.1,0.12,2.02
8360,30.0,-0.198,17.0,29.984,-0.23,16.545,0.4569,-0.44,52.82,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8361,30.0,-0.186,17.0,29.99,-0.184,16.54,0.4602,-0.35,52.8,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8362,30.0,-0.174,17.0,29.98,-0.184,16.519,0.4812,-0.35,52.8,-79.37,11.5,5.8,54.0,8.1,0.12,2.02
8363,30.0,-0.162,17.0,29.979,-0.149,16.568,0.4332,-0.29,52.87,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8364,30.0,-0.15,17.0,30.005,-0.092,16.519,0.4844,-0.18,52.73,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8365,30.0,-0.138,17.0,29.997,-0.138,16.535,0.4648,-0.26,52.78,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8366,30.0,-0.126,17.0,30.006,-0.138,16.537,0.4627,-0.26,52.76,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8367,30.0,-0.114,17.0,29.984,-0.126,16.526,0.4743,-0.24,52.8,-79.34,11.5,5.8,54.0,8.1,0.12,2.02
8368,30.0,-0.102,17.0,30.007,-0.115,16.489,0.511,-0.22,52.69,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8369,30.0,-0.09,17.0,29.988,-0.058,16.551,0.45,-0.11,52.82,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8370,30.0,-0.078,17.0,29.992,-0.058,16.492,0.5088,-0.11,52.73,-79.34,11.5,5.8,54.0,8.1,0.12,2.02
8371,30.0,-0.066,17.0,29.976,-0.08,16.561,0.4403,-0.15,52.87,-79.34,11.5,5.8,54.0,8.1,0.12,2.02
8372,30.0,-0.054,17.0,29.998,-0.035,16.572,0.4285,-0.07,52.82,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8373,30.0,-0.042,17.0,30.002,-0.046,16.512,0.4878,-0.09,52.73,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8374,30.0,-0.03,17.0,30.021,-0.058,16.517,0.4846,-0.11,52.69,-79.19,11.5,5.8,54.0,8.1,0.12,2.02
8375,30.0,-0.018,17.0,29.98,-0.057,16.501,0.501,-0.11,52.78,-79.39,11.5,5.8,54.0,8.1,0.12,2.02
8376,30.0,-0.006,17.0,30.005,0.023,16.501,0.5001,0.04,52.71,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8377,30.0,0.006,17.0,29.988,-0.023,16.485,0.5162,-0.04,52.73,-79.37,11.5,5.8,54.0,8.1,0.12,2.02
8378,30.0,0.018,17.0,30.003,0.081,16.531,0.4736,0.15,52.76,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8379,30.0,0.03,17.0,29.971,0.023,16.517,0.4839,0.04,52.82,-79.41,11.5,5.8,54.0,8.1,0.12,2.02
8380,30.0,0.042,17.0,30.001,0.035,16.56,0.4396,0.07,52.8,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8381,30.0,0.054,17.0,30.0,0.0,16.542,0.4611,0.0,52.78,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8382,30.0,0.066,17.0,29.996,0.046,16.583,0.417,0.09,52.84,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8383,30.0,0.078,17.0,29.987,0.103,16.6,0.4014,0.2,52.89,-79.26,11.5,5.8,54.0,8.1,0.12,2.02
8384,30.0,0.09,17.0,30.004,0.092,16.482,0.5177,0.18,52.69,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8385,30.0,0.102,17.0,29.998,0.15,16.572,0.4307,0.29,52.82,-79.23,11.5,5.8,54.0,8.1,0.12,2.02
8386,30.0,0.114,17.0,29.996,0.161,16.517,0.4854,0.31,52.76,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8387,30.0,0.126,17.0,29.999,0.127,16.524,0.4763,0.24,52.76,-79.28,11.5,5.8,54.0,8.1,0.12,2.02
8388,30.0,0.138,17.0,29.992,0.115,16.51,0.4906,0.22,52.76,-79.32,11.5,5.8,54.0,8.1,0.12,2.02
8389,30.0,0.15,17.0,29.987,0.196,16.551,0.4511,0.37,52.82,-79.3,11.5,5.8,54.0,8.1,0.12,2.02
8390,30.0,0.162,17.0,29.994,0.184,16.48,0.5203,0.35,52.71,-79.34,11.5,5.8,54.0,8.1,0.12,2.02
8391,30.0,0.174,17.0,30.017,0.196,16.51,0.491,0.37,52.69,-79.21,10.61,5.8,54.0,8.1,0.12,2.02
8392,30.0,0.186,17.0,30.006,0.184,16.537,0.4626,0.35,52.76,-79.23,10.61,5.8,54.0,8.1,0.12,2.02
8393,30.0,0.198,17.0,29.963,0.184,16.57,0.4319,0.35,52.91,-79.39,10.61,5.8,54.0,8.1,0.12,2.02
8394,30.0,0.21,17.0,29.995,0.184,16.583,0.4174,0.35,52.84,-79.23,10.61,6.69,54.0,8.1,0.12,2.02
8395,30.0,0.222,17.0,29.997,0.207,16.554,0.4467,0.4,52.8,-79.26,10.61,6.69,54.0,8.1,0.12,2.02
8396,30.0,0.234,17.0,29.994,0.242,16.565,0.435,0.46,52.82,-79.26,10.61,6.69,54.0,8.1,0.12,2.02
8397,30.0,0.246,17.0,29.99,0.265,16.54,0.4606,0.51,52.8,-79.3,10.61,6.69,54.0,8.1,0.12,2.02
8398,30.0,0.258,17.0,30.006,0.265,16.489,0.5109,0.51,52.69,-79.28,10.61,6.69,54.0,8.1,0.12,2.02
8399,30.0,0.27,17.0,30.003,0.311,16.501,0.5009,0.59,52.71,-79.28,10.61,6.69,54.0,8.1,0.12,2.02
